Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Turnover,Sales Date,Sales Amount,Quantity Sold,Discount Applied
4461,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",186.184,2,-29.4368,nan,Online,,,-40.68213926085978,2020-10-06,195.37570286256675,2,0.17
4465,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,254.792,2,26.224,nan,Online,,,36.6294495915099,2020-10-27,245.2441180844199,3,0.26
5462,CA-2020-101574,2020-09-28,04-10-2020,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,80.24,3,4.4352,nan,Cards,,,6.081055247750438,2020-10-21,81.1489047130761,2,0.25
6321,CA-2020-160017,2020-09-28,02-10-2020,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,108.368,2,3.6288,nan,Online,,,4.357919885794898,2020-10-11,105.11109367045344,2,0.18
8054,CA-2020-152205,2020-09-28,05-10-2020,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,97.655,1,-1.8585,nan,Online,,,-2.693370275491102,2020-10-06,95.33578789833199,1,0.24
4464,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,93.352,3,5.2026,nan,Online,,,6.074261216612327,2020-10-15,95.64457891417803,2,0.04
1069,US-2020-139955,2020-09-28,30-09-2020,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,110.744,1,-0.3488,nan,Online,,,-0.3911631261129863,2020-10-20,116.03388337288649,2,0.19
4462,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,142.384,2,1.3596,nan,COD,,,1.8857461604943822,2020-10-21,143.7345905720311,1,0.29
4460,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,154.776,1,3.2776,nan,COD,,,4.228727681698723,2020-10-12,160.20220619012085,0,0.05
4472,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",100.686,1,-15.4666,nan,COD,,,-22.266323774197144,2020-10-26,95.74114746723093,2,0.22
5794,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",101.75,1,15.525,nan,Cards,,,19.458396245971787,2020-10-20,97.03522693546986,0,0.1
9802,CA-2020-137918,2020-09-29,06-10-2020,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",109.3,7,28.217,Returned,COD,,,32.93802677276885,2020-10-20,110.35719700697169,6,0.25
5793,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",115.84,2,25.4384,nan,Online,,,36.49334042757022,2020-10-06,114.5539802489395,3,0.21
7663,US-2020-141509,2020-09-29,01-10-2020,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,149.2,5,25.792,nan,Cards,,,34.03419088770429,2020-10-26,155.01518659939947,5,0.28
4473,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,278.976,3,65.9934,nan,Online,,,77.58700944221346,2020-10-14,273.4517706185006,3,0.21
4843,CA-2020-118402,2020-09-29,04-10-2020,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,293.92,5,-54.882,nan,COD,,,-76.18464584416853,2020-10-15,291.922843800399,5,0.12
987,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,370.51,3,44.868,Returned,Cards,,,58.52785869269877,2020-10-18,371.5440636888574,3,0.0
4474,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,372.22,2,-189.321,nan,Cards,,,-254.01675524428785,2020-10-05,363.7720514376919,2,0.24
4475,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,85.552,3,5.4432,nan,Cards,,,6.991024733810427,2020-10-22,89.04675529003644,2,0.12
985,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,93.968,2,2.5896,nan,Online,,,3.7069699137980434,2020-09-30,93.63472918831522,3,0.2
8591,CA-2020-126676,2020-09-29,01-10-2020,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,122.98,3,3.9102,nan,Online,,,5.598722452345545,2020-10-11,122.04726568094567,3,0.03
5139,CA-2020-128335,2020-09-29,05-10-2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,131.34,3,10.9698,nan,Cards,,,15.17952139905966,2020-10-17,135.93365654470355,4,0.27
986,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",132.968,4,9.4392,nan,Online,,,10.781081872608276,2020-10-15,130.46791441103176,4,0.13
4476,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,111.248,4,7.4368,nan,Cards,,,10.675835360083271,2020-10-11,114.77973846461555,3,0.28
4477,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,122.448,2,2.64,nan,COD,,,3.612589707442753,2020-10-19,117.82280662700238,2,0.21
5140,CA-2020-128335,2020-09-29,05-10-2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",128.55,5,24.2285,Returned,Online,,,33.40649000241407,2020-10-12,124.47224659640578,5,0.04
5795,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,149.672,2,16.3352,nan,Online,,,20.340478917826132,2020-10-07,156.4198373859256,3,0.17
5791,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,149.0,7,16.8,nan,Cards,,,24.388758617375085,2020-10-26,154.10246761303486,8,0.27
6209,CA-2020-148138,2020-09-29,03-10-2020,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,158.168,2,-6.396,Returned,Cards,,,-8.89139070204086,2020-10-28,156.3949193445557,1,0.24
5792,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",187.784,1,0.0,nan,COD,,,0.0,2020-10-25,190.38399057658788,2,0.13
6694,CA-2020-144225,2020-09-30,02-10-2020,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,177.88,3,80.7912,nan,Cards,,,102.04827069332607,2020-10-22,185.75955372959783,4,0.29
5267,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,178.94,3,82.2906,nan,Cards,,,119.6959687255669,2020-10-01,173.78400320784993,4,0.08
9141,CA-2020-123029,2020-09-30,02-10-2020,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,206.98,2,47.994,nan,Online,,,53.69946340050561,2020-10-26,197.85239871267567,1,0.11
5266,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",100.76,2,5.7624,nan,Online,,,8.55466685161014,2020-10-21,101.13752821795546,1,0.22
5268,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",108.89,1,1.0114,nan,Cards,,,1.3873020086393624,2020-10-07,104.99823741176786,0,0.07
9688,US-2020-130603,2020-09-30,06-10-2020,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,127.646,9,-17.469,nan,Online,,,-23.62770278138086,2020-10-15,123.65475329082362,10,0.15
9215,US-2020-120908,2020-09-30,02-10-2020,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,152.664,7,6.9741,nan,COD,,,8.42627292426916,2020-10-29,158.64139388611818,8,0.22
567,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,108.84,8,45.0016,nan,Online,,,53.98017142404999,2020-10-23,103.47857924389099,7,0.19
568,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",119.088,7,27.3672,nan,COD,,,40.416518281755316,2020-10-14,122.86094633115292,8,0.05
2217,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",133.608,4,9.5032,nan,Cards,,,11.587337114831085,2020-10-14,133.83447593246478,5,0.19
3582,CA-2020-117807,2020-10-01,07-10-2020,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,141.85,1,50.328,nan,Online,,,70.97265222930952,2020-10-29,142.6910908887486,1,0.17
8992,US-2020-139577,2020-10-01,06-10-2020,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,146.75,5,21.9975,nan,COD,,,27.656328702424087,2020-10-10,149.2706948196971,4,0.17
2216,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",269.96,2,60.49,nan,Cards,,,69.9083914967067,2020-10-25,268.109289012347,1,0.25
570,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,468.152,3,0.0,Returned,COD,,,0.0,2020-10-16,450.15679366810554,4,0.06
3296,CA-2020-113418,2020-10-01,03-10-2020,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1754.89,11,767.2005,nan,Online,,,1010.9423504347077,2020-10-05,1685.1893182552847,12,0.23
2214,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,73.44,1,0.504,nan,Cards,,,0.7511170098194648,2020-10-14,75.30803599080687,1,0.23
569,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,113.44,3,9.3312,nan,Cards,,,11.64211346066898,2020-10-28,110.27542266522407,2,0.22
429,CA-2020-152275,2020-10-01,08-10-2020,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,117.672,6,0.5004,nan,Online,,,0.6219356175720478,2020-10-13,112.11907813146553,5,0.15
2215,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,152.776,13,20.8494,nan,Cards,,,25.803981510876064,2020-10-06,160.10334915209802,14,0.12
752,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",106.98,7,22.792,nan,Online,,,29.816894055940935,2020-10-09,112.11922847412072,6,0.12
3192,CA-2020-123981,2020-10-02,08-10-2020,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,110.99,1,17.1574,nan,Cards,,,21.89740546834559,2020-10-10,109.63749070317861,2,0.22
3979,CA-2020-101308,2020-10-02,07-10-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,123.784,2,-20.1362,nan,Cards,,,-29.2370747626802,2020-10-07,117.91074435746577,2,0.15
5788,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,143.144,7,10.7037,Returned,Online,,,13.938447159348287,2020-10-11,146.39715722896005,8,0.1
4136,CA-2020-105914,2020-10-02,08-10-2020,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",145.12,5,42.045,nan,COD,,,54.78897132265536,2020-10-16,149.92364702176803,5,0.19
751,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,204.74,11,56.7864,Returned,COD,,,65.60808989057577,2020-10-28,197.06253029143107,12,0.25
5785,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,252.764,6,-384.7164,nan,COD,,,-574.4184473266786,2020-10-14,243.54970613389182,6,0.02
7207,CA-2020-137414,2020-10-02,06-10-2020,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,380.16,11,32.3015,nan,Online,,,38.761449733759804,2020-10-06,392.40966757247327,11,0.29
4137,CA-2020-105914,2020-10-02,08-10-2020,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1613.14,7,204.7682,nan,Online,,,231.25407121535258,2020-10-22,1681.1995685032095,6,0.03
5321,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2335.116,7,-1002.7836,nan,Online,,,-1369.0588331495426,2020-10-31,2403.0106271195195,8,0.15
753,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,98.88,1,1.4112,nan,Online,,,1.8883924086261514,2020-10-10,95.9209660573883,0,0.17
3978,CA-2020-101308,2020-10-02,07-10-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,84.94,3,4.1124,nan,Online,,,5.2065379949919075,2020-10-19,84.18846123787426,2,0.04
5318,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,94.656,1,1.5691,nan,Cards,,,1.9909947336728686,2020-10-10,95.6105340662764,2,0.27
9420,CA-2020-152926,2020-10-02,04-10-2020,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.224,2,-38.8212,nan,Cards,,,-54.89416939669108,2020-10-23,117.10594160704561,1,0.14
5323,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",115.76,2,5.928,nan,Cards,,,6.984873812204288,2020-10-31,112.40993445471392,1,0.04
5317,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",127.808,2,1.3284,nan,Online,,,1.8970898035545567,2020-10-29,125.0331103098938,1,0.21
5320,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.36,3,-21.888,nan,COD,,,-29.756710731573666,2020-10-03,121.4754530482496,4,0.2
5786,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,136.072,6,4.3956,nan,COD,,,5.571809415050112,2020-10-22,136.2190242608023,5,0.29
5787,CA-2020-141117,2020-10-02,08-10-2020,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",138.638,7,-16.6012,nan,Online,,,-21.30284986785285,2020-10-04,142.9953163573306,6,0.13
9421,CA-2020-152926,2020-10-02,04-10-2020,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,111.984,6,-56.0592,nan,COD,,,-67.42009484683471,2020-10-06,114.81730943138031,5,0.08
5556,CA-2020-116113,2020-10-02,06-10-2020,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",117.16,2,3.4544,nan,Cards,,,4.839081500347373,2020-10-26,122.0073271695881,3,0.02
5319,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,146.736,4,7.2576,nan,COD,,,9.472255891901884,2020-10-23,151.620866720039,4,0.22
3128,CA-2020-147564,2020-10-02,06-10-2020,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,138.12,4,23.0864,nan,Cards,,,28.357990526295996,2020-10-03,134.7205566971977,4,0.19
7206,CA-2020-137414,2020-10-02,06-10-2020,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,139.46,2,5.9364,nan,Cards,,,7.945396762881321,2020-10-09,137.1072647447136,2,0.29
5322,US-2020-162558,2020-10-02,05-10-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',132.236,4,-26.2476,nan,Online,,,-39.32661584146492,2020-10-03,132.24159680449918,4,0.21
750,CA-2020-126074,2020-10-02,06-10-2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,139.05,3,26.703,nan,COD,,,34.02242346146758,2020-10-11,132.2959401261075,2,0.28
6372,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,118.92,4,21.8192,nan,Cards,,,32.03661992474754,2020-10-06,123.72320265872601,5,0.3
3040,CA-2020-101749,2020-10-03,08-10-2020,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",221.288,3,-6.4233,nan,Online,,,-7.952088667154987,2020-10-15,211.2048842109495,2,0.13
6374,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,403.97,3,66.9546,nan,COD,,,75.11590259963187,2020-10-22,396.7971600171797,4,0.05
1897,CA-2020-141789,2020-10-03,06-10-2020,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1833.98,2,843.1706,nan,Cards,,,996.3720357487728,2020-10-18,1846.6665183558387,1,0.06
4330,CA-2020-149853,2020-10-03,09-10-2020,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,94.552,3,5.4432,Returned,COD,,,6.899136561664501,2020-10-25,94.72069389755563,3,0.1
8115,CA-2020-144820,2020-10-03,07-10-2020,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,112.64,5,2.322,nan,Cards,,,2.7581969216786355,2020-10-19,114.37983623279067,5,0.15
6373,CA-2020-143035,2020-10-03,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",117.63,3,3.1161,nan,Online,,,3.427992989516763,2020-10-13,117.95371982198577,4,0.04
4331,CA-2020-149853,2020-10-03,09-10-2020,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,146.92,5,1.12,nan,Online,,,1.6419206889108926,2020-10-25,142.93848894642898,4,0.09
2978,CA-2020-134607,2020-10-03,08-10-2020,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,116.58,2,5.8708,nan,Cards,,,8.439578898981816,2020-11-01,113.09516951330095,2,0.09
5582,CA-2020-163818,2020-10-04,08-10-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,136.98,1,8.5914,nan,COD,,,12.001471791038783,2020-10-31,142.55847035219617,2,0.0
7959,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,108.9,5,26.973,nan,Online,,,31.480885235344132,2020-11-01,106.3295977630506,4,0.11
6339,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,111.8,4,43.9,nan,Cards,,,50.403584398247354,2020-10-11,109.35132547477295,5,0.03
975,US-2020-103247,2020-10-05,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,198.93,7,3.2186,nan,Online,,,3.627497058660725,2020-11-03,197.19837196212416,6,0.13
7960,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,236.352,3,5.1588,nan,Online,,,7.168728711616699,2020-10-22,227.83005274985507,2,0.06
